admission_score,career_admission_age,gender,previous_studies,origins,highschool_grade,career_anonymous_id,GPA,ECTS,stud_career_degree_name,hybrid_teaching,career_start_ay
-1.96813042201809,-0.472368743455413,M,Scientific,OnSite,-1.21104659615991,99279205,NA,0,EP04,0,2019/2020
-0.868350565978141,-0.472368743455413,M,Scientific,OnSite,-1.0233781599023,99279210,NA,0,EP10,0,2019/2020
-1.08418684065699,-0.472368743455413,M,Scientific,Commuter,-0.835709723644685,99279149,NA,0,EP11,0,2019/2020
-1.48272270054118,0.174975567720871,M,Scientific,Commuter,-0.585485141967865,99279766,NA,0,EP04,0,2019/2020
-1.17553663325966,0.174975567720871,F,Scientific,OnSite,-0.02247983319502,99278840,NA,0,EP19,0,2019/2020
-1.70214132002797,0.174975567720871,M,Scientific,Commuter,-1.27360274157912,99279263,NA,0,EP19,0,2019/2020
-1.96633924961412,0.174975567720871,F,Scientific,Commuter,-0.89826586906389,99279703,NA,0,EP19,0,2019/2020
-1.52481525203456,0.174975567720871,M,Scientific,OnSite,-1.14849045074071,99279591,NA,0,EP18,0,2019/2020
-1.52481525203456,0.174975567720871,M,Scientific,OnSite,-1.0859343053215,99279709,NA,0,EP16,0,2019/2020
-1.80692490566044,0.174975567720871,M,Scientific,OnSite,-0.960822014483095,99279391,NA,0,EP10,0,2019/2020
-0.860290290160258,0.174975567720871,M,Scientific,OnSite,-1.21104659615991,99279446,NA,0,EP04,0,2019/2020
-2.3236781442069,0.174975567720871,M,Scientific,Commuter,-1.27360274157912,99279686,NA,0,EP18,0,2019/2020
-1.66990021675644,0.174975567720871,F,Scientific,OnSite,-0.085035978614225,99279007,NA,0,EP19,0,2019/2020
-1.98604214605783,-0.472368743455413,F,Scientific,OnSite,-1.58638346867514,99279298,NA,0,EP10,0,2019/2020
-1.93409814634259,4.70638574595486,M,Scientific,Commuter,-1.27360274157912,99279174,NA,0,EP04,0,2019/2020
-2.25919593766384,0.174975567720871,F,Scientific,Commuter,-1.21104659615991,99279581,NA,0,EP10,0,2019/2020
-1.72632214748162,2.76435281242601,F,Scientific,Commuter,0.040076312224185,99278980,NA,0,EP16,0,2019/2020
-0.681173049762873,0.822319878897155,F,Scientific,Offsite,-1.46127117783673,99284642,NA,0,EP10,0,2019/2020
-0.792225738809252,0.174975567720871,M,Scientific,Offsite,-0.14759212403343,99291224,NA,0,EP01,0,2019/2020
1.56316597241637,2.11700850124972,F,Scientific,OnSite,-0.89826586906389,99284971,NA,0,EP16,0,2019/2020
-0.239649052183316,-0.472368743455413,M,Scientific,OnSite,-0.77315357822548,99284255,NA,0,EP12,0,2019/2020
-0.481457326719787,-0.472368743455413,M,Scientific,OnSite,-1.27360274157912,99290730,NA,0,EP16,0,2019/2020
-0.163524225014428,-0.472368743455413,M,Scientific,OnSite,-0.210148269452635,99290455,NA,0,EP19,0,2019/2020
0.873564596886437,0.822319878897155,M,Scientific,OnSite,0.040076312224185,99284434,NA,0,EP18,0,2019/2020
1.12432873344278,2.11700850124972,M,Scientific,OnSite,0.415413184739415,99284518,NA,0,EP15,0,2019/2020
-0.448320637246271,3.41169712360229,M,Scientific,OnSite,-0.960822014483095,99281519,NA,0,EP13,0,2019/2020
-0.465336775084023,-0.472368743455413,F,Scientific,Offsite,-0.460372851129455,99289707,NA,0,EP15,0,2019/2020
-0.295175396706506,-0.472368743455413,F,Scientific,OnSite,0.47796933015862,99283047,NA,0,EP03,0,2019/2020
0.026340049806802,-0.472368743455413,M,Scientific,OnSite,-1.52382732325594,99285039,NA,0,EP16,0,2019/2020
-0.586240912352258,-0.472368743455413,M,Scientific,OnSite,-0.960822014483095,99288884,NA,0,EP18,0,2019/2020
-0.133969880348859,-0.472368743455413,M,Scientific,OnSite,-0.335260560291045,99288873,NA,0,EP18,0,2019/2020
0.927299769005654,-0.472368743455413,M,Scientific,OnSite,0.2277447484818,99285381,NA,0,EP06,0,2019/2020
-0.62654229144167,-0.472368743455413,M,Scientific,OnSite,-1.39871503241753,99289313,NA,0,EP13,0,2019/2020
0.748182528608268,-0.472368743455413,M,Scientific,OnSite,-0.52292899654866,99285472,NA,0,EP06,0,2019/2020
0.741017838992373,-0.472368743455413,F,Scientific,OnSite,-0.77315357822548,99289504,NA,0,EP02,0,2019/2020
